Store,Dept,Date,Weekly_Sales,IsHoliday
20,1,16/03/2012,42525.59,FALSE
20,1,23/03/2012,43986.9,FALSE
20,1,30/03/2012,64001.2,FALSE
20,1,06/04/2012,156234.28,FALSE
20,1,13/04/2012,62157.93,FALSE
20,1,20/04/2012,24247.26,FALSE
20,1,27/04/2012,24562.17,FALSE
20,1,04/05/2012,28416.37,FALSE
20,1,11/05/2012,29777.72,FALSE
20,1,18/05/2012,28049.28,FALSE
20,1,25/05/2012,26043.19,FALSE
20,1,01/06/2012,26796.68,FALSE
20,1,08/06/2012,30657.96,FALSE
20,1,15/06/2012,29063.15,FALSE
20,1,22/06/2012,27041.79,FALSE
20,1,29/06/2012,26570.35,FALSE
20,1,06/07/2012,28737.46,FALSE
20,1,13/07/2012,30303.85,FALSE
20,1,20/07/2012,27996.46,FALSE
20,1,27/07/2012,26572.57,FALSE
20,1,03/08/2012,28244.82,FALSE
20,1,10/08/2012,29240.93,FALSE
20,1,17/08/2012,29220.55,FALSE
20,1,24/08/2012,27038.07,FALSE
20,1,31/08/2012,30024.01,FALSE
20,1,07/09/2012,33393.98,TRUE
20,1,14/09/2012,34272.89,FALSE
20,1,21/09/2012,32680.12,FALSE
20,1,28/09/2012,32609.37,FALSE
20,1,05/10/2012,40771.47,FALSE
20,1,12/10/2012,41280.48,FALSE
20,1,19/10/2012,40958.43,FALSE
20,1,26/10/2012,55623.24,FALSE
20,2,05/02/2010,85812.69,FALSE
20,2,12/02/2010,67951.33,TRUE
20,2,19/02/2010,78321.16,FALSE
20,2,26/02/2010,72410.12,FALSE
20,2,05/03/2010,81139.43,FALSE
20,2,12/03/2010,73364.65,FALSE
20,2,19/03/2010,71498.75,FALSE
20,2,26/03/2010,69113.4,FALSE
20,2,02/04/2010,81978.12,FALSE
20,2,09/04/2010,71437.38,FALSE
20,2,16/04/2010,75856.49,FALSE
20,2,23/04/2010,75491.82,FALSE
20,2,30/04/2010,79449.67,FALSE
20,2,07/05/2010,80511.9,FALSE
20,2,14/05/2010,75767.89,FALSE
20,2,21/05/2010,72892.37,FALSE
20,2,28/05/2010,76574.93,FALSE
20,2,04/06/2010,82006.28,FALSE
20,2,11/06/2010,79550.44,FALSE
20,2,18/06/2010,79849.8,FALSE
20,2,25/06/2010,76165.78,FALSE
20,2,02/07/2010,86031.65,FALSE
20,2,09/07/2010,79990.86,FALSE
20,2,16/07/2010,81067.23,FALSE
20,2,23/07/2010,80324.17,FALSE
20,2,30/07/2010,86101.59,FALSE
20,2,06/08/2010,80228.98,FALSE
20,2,13/08/2010,84531.14,FALSE
20,2,20/08/2010,83185.04,FALSE
20,2,27/08/2010,80458.67,FALSE
20,2,03/09/2010,89135.94,FALSE
20,2,10/09/2010,79303.26,TRUE
20,2,17/09/2010,74634.71,FALSE
20,2,24/09/2010,73751.18,FALSE
20,2,01/10/2010,81318.25,FALSE
20,2,08/10/2010,77023.01,FALSE
20,2,15/10/2010,75347.76,FALSE
20,2,22/10/2010,71421.06,FALSE
20,2,29/10/2010,74403.65,FALSE
20,2,05/11/2010,78616.39,FALSE
20,2,12/11/2010,71663.04,FALSE
20,2,19/11/2010,72942.71,FALSE
20,2,26/11/2010,68649.2,TRUE
20,2,03/12/2010,77095.08,FALSE
20,2,10/12/2010,82702.49,FALSE
20,2,17/12/2010,83141.12,FALSE
20,2,24/12/2010,108033.02,FALSE
20,2,31/12/2010,62607.77,TRUE
20,2,07/01/2011,73125.57,FALSE
20,2,14/01/2011,70188.23,FALSE
20,2,21/01/2011,69629,FALSE
20,2,28/01/2011,64577.93,FALSE
20,2,04/02/2011,86988.86,FALSE
20,2,11/02/2011,80132.88,TRUE
20,2,18/02/2011,82881.52,FALSE
20,2,25/02/2011,76080.72,FALSE
20,2,04/03/2011,86083.51,FALSE
20,2,11/03/2011,74934.52,FALSE
20,2,18/03/2011,75317.35,FALSE
20,2,25/03/2011,73395.72,FALSE
20,2,01/04/2011,78921.65,FALSE
20,2,08/04/2011,76689.01,FALSE
20,2,15/04/2011,72374.89,FALSE
20,2,22/04/2011,77948.31,FALSE
20,2,29/04/2011,67536.96,FALSE
20,2,06/05/2011,76995.81,FALSE
20,2,13/05/2011,71038.24,FALSE
20,2,20/05/2011,75717.44,FALSE
20,2,27/05/2011,72413.23,FALSE
20,2,03/06/2011,75737.44,FALSE
20,2,10/06/2011,79022.64,FALSE
20,2,17/06/2011,79192.32,FALSE
20,2,24/06/2011,75951,FALSE
20,2,01/07/2011,80011.38,FALSE
20,2,08/07/2011,80763.47,FALSE
20,2,15/07/2011,79810.02,FALSE
20,2,22/07/2011,80391.13,FALSE
20,2,29/07/2011,80508.12,FALSE
20,2,05/08/2011,91161.73,FALSE
20,2,12/08/2011,82031.01,FALSE
20,2,19/08/2011,81657.21,FALSE
20,2,26/08/2011,80565.51,FALSE
20,2,02/09/2011,88137.75,FALSE
20,2,09/09/2011,79957.53,TRUE
20,2,16/09/2011,75273.31,FALSE
20,2,23/09/2011,71373.71,FALSE
20,2,30/09/2011,74942.03,FALSE
20,2,07/10/2011,76840.65,FALSE
20,2,14/10/2011,72411.55,FALSE
20,2,21/10/2011,72982.82,FALSE
20,2,28/10/2011,70984.6,FALSE
20,2,04/11/2011,78817.62,FALSE
20,2,11/11/2011,76872.27,FALSE
20,2,18/11/2011,73054.31,FALSE
20,2,25/11/2011,71700.29,TRUE
20,2,02/12/2011,78447.01,FALSE
20,2,09/12/2011,79976.55,FALSE
20,2,16/12/2011,95668.84,FALSE
20,2,23/12/2011,115564.67,FALSE
20,2,30/12/2011,67777.32,TRUE
20,2,06/01/2012,76292.13,FALSE
20,2,13/01/2012,76263.01,FALSE
20,2,20/01/2012,73063.24,FALSE
20,2,27/01/2012,71700.91,FALSE
20,2,03/02/2012,86212.64,FALSE
20,2,10/02/2012,86996.44,TRUE
20,2,17/02/2012,79667.62,FALSE
20,2,24/02/2012,79407.29,FALSE
20,2,02/03/2012,85637.66,FALSE
20,2,09/03/2012,81055.03,FALSE
20,2,16/03/2012,71945.51,FALSE
20,2,23/03/2012,73956.11,FALSE
20,2,30/03/2012,78841.85,FALSE
20,2,06/04/2012,83689.61,FALSE
20,2,13/04/2012,69826,FALSE
20,2,20/04/2012,75470.46,FALSE
20,2,27/04/2012,74426.7,FALSE
20,2,04/05/2012,83527.06,FALSE
20,2,11/05/2012,76679.8,FALSE
20,2,18/05/2012,74354.01,FALSE
20,2,25/05/2012,77240.7,FALSE
20,2,01/06/2012,79640.36,FALSE
20,2,08/06/2012,83123.8,FALSE
20,2,15/06/2012,79816.21,FALSE
20,2,22/06/2012,80360.4,FALSE
20,2,29/06/2012,81100.75,FALSE
20,2,06/07/2012,85566.26,FALSE
20,2,13/07/2012,78988.48,FALSE
20,2,20/07/2012,79453.54,FALSE
20,2,27/07/2012,77902.32,FALSE
20,2,03/08/2012,87559.75,FALSE
20,2,10/08/2012,84627.69,FALSE
20,2,17/08/2012,80715.22,FALSE
20,2,24/08/2012,84921.35,FALSE
20,2,31/08/2012,83997.68,FALSE
20,2,07/09/2012,81537.82,TRUE
20,2,14/09/2012,74409.24,FALSE
20,2,21/09/2012,72780.72,FALSE
20,2,28/09/2012,73371.54,FALSE
20,2,05/10/2012,82981.54,FALSE
20,2,12/10/2012,75563.24,FALSE
20,2,19/10/2012,72108.34,FALSE
20,2,26/10/2012,71738.18,FALSE
20,3,05/02/2010,15933.49,FALSE
20,3,12/02/2010,9967.43,TRUE
20,3,19/02/2010,12788.39,FALSE
20,3,26/02/2010,12425.97,FALSE
20,3,05/03/2010,13663.39,FALSE
20,3,12/03/2010,13564.68,FALSE
20,3,19/03/2010,11969.53,FALSE
20,3,26/03/2010,11762.13,FALSE
20,3,02/04/2010,16395.89,FALSE
20,3,09/04/2010,12074.82,FALSE
20,3,16/04/2010,11420.43,FALSE
20,3,23/04/2010,10670.78,FALSE
20,3,30/04/2010,11012.18,FALSE
20,3,07/05/2010,11604.69,FALSE
20,3,14/05/2010,11157.39,FALSE
20,3,21/05/2010,10726.64,FALSE
20,3,28/05/2010,12082.42,FALSE
20,3,04/06/2010,10546.55,FALSE
20,3,11/06/2010,9642.39,FALSE
20,3,18/06/2010,8796.2,FALSE
20,3,25/06/2010,8561.67,FALSE
20,3,02/07/2010,9459.43,FALSE
20,3,09/07/2010,11758.05,FALSE
20,3,16/07/2010,19026.31,FALSE
20,3,23/07/2010,19343.66,FALSE
20,3,30/07/2010,24837.78,FALSE
20,3,06/08/2010,24561.96,FALSE
20,3,13/08/2010,28341.1,FALSE
20,3,20/08/2010,33773.29,FALSE
20,3,27/08/2010,44023.09,FALSE
20,3,03/09/2010,34709.37,FALSE
20,3,10/09/2010,18926.93,TRUE
20,3,17/09/2010,12163.37,FALSE
20,3,24/09/2010,10745.27,FALSE
20,3,01/10/2010,12341.25,FALSE
20,3,08/10/2010,13247.26,FALSE
20,3,15/10/2010,10975.51,FALSE
20,3,22/10/2010,10187.73,FALSE
20,3,29/10/2010,10270.73,FALSE
20,3,05/11/2010,11943.82,FALSE
20,3,12/11/2010,11901.47,FALSE
20,3,19/11/2010,11422.58,FALSE
20,3,26/11/2010,18748.51,TRUE
20,3,03/12/2010,13751.23,FALSE
20,3,10/12/2010,18259.91,FALSE
20,3,17/12/2010,19932.34,FALSE
20,3,24/12/2010,30356.76,FALSE
20,3,31/12/2010,10709.86,TRUE
20,3,07/01/2011,16245.76,FALSE
20,3,14/01/2011,17627.63,FALSE
20,3,21/01/2011,18063.33,FALSE
20,3,28/01/2011,15104.95,FALSE
20,3,04/02/2011,19913.42,FALSE
20,3,11/02/2011,15712.61,TRUE
20,3,18/02/2011,13972.1,FALSE
20,3,25/02/2011,13526.23,FALSE
20,3,04/03/2011,13830.08,FALSE
20,3,11/03/2011,12215.32,FALSE
20,3,18/03/2011,12383.74,FALSE
20,3,25/03/2011,10817.04,FALSE
20,3,01/04/2011,10894.72,FALSE
20,3,08/04/2011,11715.86,FALSE
20,3,15/04/2011,10001.06,FALSE
20,3,22/04/2011,13134.64,FALSE
20,3,29/04/2011,10963.49,FALSE
20,3,06/05/2011,11601.02,FALSE
20,3,13/05/2011,9534.38,FALSE
20,3,20/05/2011,12005.07,FALSE
20,3,27/05/2011,10028.46,FALSE
20,3,03/06/2011,10120.01,FALSE
20,3,10/06/2011,10171.15,FALSE
20,3,17/06/2011,9552.7,FALSE
20,3,24/06/2011,9890.94,FALSE
20,3,01/07/2011,9855.11,FALSE
20,3,08/07/2011,11611.41,FALSE
20,3,15/07/2011,16461.98,FALSE
20,3,22/07/2011,19812.52,FALSE
20,3,29/07/2011,20155.62,FALSE
20,3,05/08/2011,26495.84,FALSE
20,3,12/08/2011,25806.14,FALSE
20,3,19/08/2011,35500.18,FALSE
20,3,26/08/2011,39897.22,FALSE
20,3,02/09/2011,32192.01,FALSE
20,3,09/09/2011,18048.11,TRUE
20,3,16/09/2011,13011.97,FALSE
20,3,23/09/2011,12479,FALSE
20,3,30/09/2011,11072.65,FALSE
20,3,07/10/2011,11440.97,FALSE
20,3,14/10/2011,10940.08,FALSE
20,3,21/10/2011,11275.44,FALSE
20,3,28/10/2011,11385.17,FALSE
20,3,04/11/2011,11233.03,FALSE
20,3,11/11/2011,12079.79,FALSE
20,3,18/11/2011,12186.03,FALSE
20,3,25/11/2011,15606.6,TRUE
20,3,02/12/2011,13727.72,FALSE
20,3,09/12/2011,18803.64,FALSE
20,3,16/12/2011,22841.71,FALSE
20,3,23/12/2011,30630.04,FALSE
20,3,30/12/2011,13505.5,TRUE
20,3,06/01/2012,15528.78,FALSE
20,3,13/01/2012,17365.63,FALSE
20,3,20/01/2012,14814.69,FALSE
20,3,27/01/2012,15884.55,FALSE
20,3,03/02/2012,16060.17,FALSE
20,3,10/02/2012,16200.3,TRUE
20,3,17/02/2012,14479.43,FALSE
20,3,24/02/2012,13748.71,FALSE
20,3,02/03/2012,12868.83,FALSE
20,3,09/03/2012,13701.9,FALSE
20,3,16/03/2012,11792.15,FALSE
20,3,23/03/2012,9490.81,FALSE
20,3,30/03/2012,11969.72,FALSE
20,3,06/04/2012,14757.8,FALSE
20,3,13/04/2012,11303.59,FALSE
20,3,20/04/2012,10708.97,FALSE
20,3,27/04/2012,10815.19,FALSE
20,3,04/05/2012,11598.35,FALSE
20,3,11/05/2012,10015.31,FALSE
20,3,18/05/2012,10840.97,FALSE
20,3,25/05/2012,10288.71,FALSE
20,3,01/06/2012,9727.82,FALSE
20,3,08/06/2012,10131.97,FALSE
20,3,15/06/2012,9849.56,FALSE
20,3,22/06/2012,9216.67,FALSE
20,3,29/06/2012,9738.75,FALSE
20,3,06/07/2012,10706.37,FALSE
20,3,13/07/2012,15043.13,FALSE
20,3,20/07/2012,24028.78,FALSE
20,3,27/07/2012,21623.51,FALSE
20,3,03/08/2012,24966.71,FALSE
20,3,10/08/2012,31071.06,FALSE
20,3,17/08/2012,36418.65,FALSE
20,3,24/08/2012,42459.89,FALSE
20,3,31/08/2012,40148.66,FALSE
20,3,07/09/2012,17423.3,TRUE
20,3,14/09/2012,12746.25,FALSE
20,3,21/09/2012,11109.08,FALSE
20,3,28/09/2012,11264.39,FALSE
20,3,05/10/2012,11535.14,FALSE
20,3,12/10/2012,11125.21,FALSE
20,3,19/10/2012,10187.36,FALSE
20,3,26/10/2012,10885.25,FALSE
20,4,05/02/2010,56524.58,FALSE
20,4,12/02/2010,45202.34,TRUE
20,4,19/02/2010,49697.84,FALSE
20,4,26/02/2010,45317.16,FALSE
20,4,05/03/2010,52532.98,FALSE
20,4,12/03/2010,44707.58,FALSE
20,4,19/03/2010,42397.66,FALSE
20,4,26/03/2010,44285.42,FALSE
20,4,02/04/2010,53697.36,FALSE
20,4,09/04/2010,46937.17,FALSE
20,4,16/04/2010,47876.68,FALSE
20,4,23/04/2010,47526.87,FALSE
20,4,30/04/2010,49259.59,FALSE
20,4,07/05/2010,52487.53,FALSE
20,4,14/05/2010,45520.55,FALSE
20,4,21/05/2010,47532.25,FALSE
20,4,28/05/2010,51834.07,FALSE
20,4,04/06/2010,56782.5,FALSE
20,4,11/06/2010,50974.06,FALSE
20,4,18/06/2010,48515.56,FALSE
20,4,25/06/2010,47460.31,FALSE
20,4,02/07/2010,58205.77,FALSE
20,4,09/07/2010,53933.13,FALSE
20,4,16/07/2010,50465.62,FALSE
20,4,23/07/2010,50791.33,FALSE
20,4,30/07/2010,54480.47,FALSE
20,4,06/08/2010,51696.95,FALSE
20,4,13/08/2010,53072.44,FALSE
20,4,20/08/2010,51917.27,FALSE
20,4,27/08/2010,50961.77,FALSE
20,4,03/09/2010,58585.19,FALSE
20,4,10/09/2010,53210.77,TRUE
20,4,17/09/2010,49405.92,FALSE
20,4,24/09/2010,47268.03,FALSE
20,4,01/10/2010,51233.71,FALSE
20,4,08/10/2010,52325.28,FALSE
20,4,15/10/2010,49465.56,FALSE
20,4,22/10/2010,47420.7,FALSE
20,4,29/10/2010,48512.66,FALSE
20,4,05/11/2010,56238.86,FALSE
20,4,12/11/2010,51568.73,FALSE
20,4,19/11/2010,49222.87,FALSE
20,4,26/11/2010,50960.51,TRUE
20,4,03/12/2010,55282.69,FALSE
20,4,10/12/2010,54659.02,FALSE
20,4,17/12/2010,50998.1,FALSE
20,4,24/12/2010,61155.83,FALSE
20,4,31/12/2010,48751.2,TRUE
20,4,07/01/2011,56699.37,FALSE
20,4,14/01/2011,51155.66,FALSE
20,4,21/01/2011,46837.5,FALSE
20,4,28/01/2011,44086.88,FALSE
20,4,04/02/2011,58547.65,FALSE
20,4,11/02/2011,48530.91,TRUE
20,4,18/02/2011,50100.55,FALSE
20,4,25/02/2011,48709.43,FALSE
20,4,04/03/2011,53645.59,FALSE
20,4,11/03/2011,47770.7,FALSE
20,4,18/03/2011,46733.94,FALSE
20,4,25/03/2011,44204.25,FALSE
20,4,01/04/2011,48886.4,FALSE
20,4,08/04/2011,47348.8,FALSE
20,4,15/04/2011,47184.05,FALSE
20,4,22/04/2011,51592.13,FALSE
20,4,29/04/2011,46210.67,FALSE
20,4,06/05/2011,53534.26,FALSE
20,4,13/05/2011,46565.82,FALSE
20,4,20/05/2011,48971.89,FALSE
20,4,27/05/2011,50230.2,FALSE
20,4,03/06/2011,55222.11,FALSE
20,4,10/06/2011,53744.4,FALSE
20,4,17/06/2011,50493.51,FALSE
20,4,24/06/2011,49181.14,FALSE
20,4,01/07/2011,56557.09,FALSE
20,4,08/07/2011,55032.77,FALSE
20,4,15/07/2011,49599.74,FALSE
20,4,22/07/2011,50744.71,FALSE
20,4,29/07/2011,51218.29,FALSE
20,4,05/08/2011,59749.06,FALSE
20,4,12/08/2011,52248.83,FALSE
20,4,19/08/2011,53753.52,FALSE
20,4,26/08/2011,52362.03,FALSE
20,4,02/09/2011,60344.79,FALSE
20,4,09/09/2011,52634.56,TRUE
20,4,16/09/2011,48220,FALSE
20,4,23/09/2011,48866.97,FALSE
20,4,30/09/2011,49878.45,FALSE
20,4,07/10/2011,56177.96,FALSE
20,4,14/10/2011,50686.31,FALSE
20,4,21/10/2011,50631.58,FALSE
20,4,28/10/2011,49639.51,FALSE
20,4,04/11/2011,56629.77,FALSE
20,4,11/11/2011,51366.39,FALSE
20,4,18/11/2011,51656.07,FALSE
20,4,25/11/2011,54318.01,TRUE
20,4,02/12/2011,54999.97,FALSE
20,4,09/12/2011,53728.69,FALSE
20,4,16/12/2011,54150.59,FALSE
20,4,23/12/2011,62555.19,FALSE
20,4,30/12/2011,51492.38,TRUE
20,4,06/01/2012,57830.14,FALSE
20,4,13/01/2012,50085.19,FALSE
20,4,20/01/2012,50441.79,FALSE
20,4,27/01/2012,45272.12,FALSE
20,4,03/02/2012,53949.55,FALSE
20,4,10/02/2012,53676.98,TRUE
20,4,17/02/2012,46959.01,FALSE
20,4,24/02/2012,48611.53,FALSE
20,4,02/03/2012,52441.71,FALSE
20,4,09/03/2012,51709.96,FALSE
20,4,16/03/2012,47034.61,FALSE
20,4,23/03/2012,46615.5,FALSE
20,4,30/03/2012,50255.89,FALSE
20,4,06/04/2012,59210.55,FALSE
20,4,13/04/2012,46460.61,FALSE
20,4,20/04/2012,47867.24,FALSE
20,4,27/04/2012,50407.03,FALSE
20,4,04/05/2012,53002.57,FALSE
20,4,11/05/2012,49693.7,FALSE
20,4,18/05/2012,48154.56,FALSE
20,4,25/05/2012,53540.18,FALSE
20,4,01/06/2012,57864.68,FALSE
20,4,08/06/2012,57687.78,FALSE
20,4,15/06/2012,51495.21,FALSE
20,4,22/06/2012,51976.91,FALSE
20,4,29/06/2012,54297.58,FALSE
20,4,06/07/2012,63525.66,FALSE
20,4,13/07/2012,52175.15,FALSE
20,4,20/07/2012,50412.43,FALSE
20,4,27/07/2012,51083.77,FALSE
20,4,03/08/2012,56461.36,FALSE
20,4,10/08/2012,55673.92,FALSE
20,4,17/08/2012,50625.96,FALSE
20,4,24/08/2012,51887.25,FALSE
20,4,31/08/2012,54185.17,FALSE
20,4,07/09/2012,55161.44,TRUE
20,4,14/09/2012,49503.36,FALSE
20,4,21/09/2012,49703.66,FALSE
20,4,28/09/2012,49077.16,FALSE
20,4,05/10/2012,57279.5,FALSE
20,4,12/10/2012,52929.89,FALSE
20,4,19/10/2012,48732.66,FALSE
20,4,26/10/2012,49009.46,FALSE
20,5,05/02/2010,56536.02,FALSE
20,5,12/02/2010,55374.65,TRUE
20,5,19/02/2010,60605.77,FALSE
20,5,26/02/2010,41945.94,FALSE
20,5,05/03/2010,46508.07,FALSE
20,5,12/03/2010,49321.76,FALSE
20,5,19/03/2010,43533.91,FALSE
20,5,26/03/2010,65330.38,FALSE
20,5,02/04/2010,77261.94,FALSE
20,5,09/04/2010,43638.43,FALSE
20,5,16/04/2010,26051.99,FALSE
20,5,23/04/2010,37021.02,FALSE
20,5,30/04/2010,39321.81,FALSE
20,5,07/05/2010,32631.57,FALSE
20,5,14/05/2010,34526.6,FALSE
20,5,21/05/2010,26790.97,FALSE
20,5,28/05/2010,24332.97,FALSE
20,5,04/06/2010,36604.96,FALSE
20,5,11/06/2010,35520.93,FALSE
20,5,18/06/2010,32211.05,FALSE
20,5,25/06/2010,30789.49,FALSE
20,5,02/07/2010,33452.71,FALSE
20,5,09/07/2010,29267.59,FALSE
20,5,16/07/2010,28607.3,FALSE
20,5,23/07/2010,30389.18,FALSE
20,5,30/07/2010,33050.34,FALSE
20,5,06/08/2010,30189.58,FALSE
20,5,13/08/2010,29555.24,FALSE
20,5,20/08/2010,30723.89,FALSE
20,5,27/08/2010,28735.26,FALSE
20,5,03/09/2010,32482.82,FALSE
20,5,10/09/2010,28087.22,TRUE
20,5,17/09/2010,28605.22,FALSE
20,5,24/09/2010,26306.18,FALSE
20,5,01/10/2010,39067.13,FALSE
20,5,08/10/2010,38203.3,FALSE
20,5,15/10/2010,33312.45,FALSE
20,5,22/10/2010,29329.78,FALSE
20,5,29/10/2010,28168.86,FALSE
20,5,05/11/2010,48938.65,FALSE
20,5,12/11/2010,50214.53,FALSE
20,5,19/11/2010,52750.29,FALSE
20,5,26/11/2010,138480.12,TRUE
20,5,03/12/2010,76285.44,FALSE
20,5,10/12/2010,108263.6,FALSE
20,5,17/12/2010,116036.1,FALSE
20,5,24/12/2010,161908.72,FALSE
20,5,31/12/2010,53762.19,TRUE
20,5,07/01/2011,37191.54,FALSE
20,5,14/01/2011,33381.08,FALSE
20,5,21/01/2011,28877.39,FALSE
20,5,28/01/2011,42591.35,FALSE
20,5,04/02/2011,54600.99,FALSE
20,5,11/02/2011,51924.95,TRUE
20,5,18/02/2011,55996.44,FALSE
20,5,25/02/2011,46414,FALSE
20,5,04/03/2011,53826.38,FALSE
20,5,11/03/2011,46790.78,FALSE
20,5,18/03/2011,37977.45,FALSE
20,5,25/03/2011,35726.53,FALSE
20,5,01/04/2011,44997.8,FALSE
20,5,08/04/2011,43673.64,FALSE
20,5,15/04/2011,36694.57,FALSE
20,5,22/04/2011,56910.63,FALSE
20,5,29/04/2011,34777.84,FALSE
20,5,06/05/2011,28195.3,FALSE
20,5,13/05/2011,24769.12,FALSE
20,5,20/05/2011,30430.58,FALSE
20,5,27/05/2011,23901.33,FALSE
20,5,03/06/2011,27796.22,FALSE
20,5,10/06/2011,31053.01,FALSE
20,5,17/06/2011,35380.38,FALSE
20,5,24/06/2011,31954.76,FALSE
20,5,01/07/2011,27566.81,FALSE
20,5,08/07/2011,30302.59,FALSE
20,5,15/07/2011,28256.14,FALSE
20,5,22/07/2011,27382.18,FALSE
20,5,29/07/2011,25873.68,FALSE
20,5,05/08/2011,31773.62,FALSE
20,5,12/08/2011,27435.24,FALSE
20,5,19/08/2011,27142.51,FALSE
20,5,26/08/2011,26072.37,FALSE
20,5,02/09/2011,26526.74,FALSE
20,5,09/09/2011,29986.75,TRUE
20,5,16/09/2011,31548.46,FALSE
20,5,23/09/2011,35867.97,FALSE
20,5,30/09/2011,35668.32,FALSE
20,5,07/10/2011,46116.27,FALSE
20,5,14/10/2011,34746.38,FALSE
20,5,21/10/2011,50741.98,FALSE
20,5,28/10/2011,43770.43,FALSE
20,5,04/11/2011,48799.61,FALSE
