Store,Dept,Date,Weekly_Sales,IsHoliday
25,1,03/08/2012,14772.95,FALSE
25,1,10/08/2012,14510.88,FALSE
25,1,17/08/2012,14635.45,FALSE
25,1,24/08/2012,14444.75,FALSE
25,1,31/08/2012,13702.96,FALSE
25,1,07/09/2012,14957.57,TRUE
25,1,14/09/2012,16094.96,FALSE
25,1,21/09/2012,16928.99,FALSE
25,1,28/09/2012,19043.27,FALSE
25,1,05/10/2012,22688.86,FALSE
25,1,12/10/2012,23350.35,FALSE
25,1,19/10/2012,26495.12,FALSE
25,1,26/10/2012,35637.21,FALSE
25,2,05/02/2010,34805.34,FALSE
25,2,12/02/2010,25665.57,TRUE
25,2,19/02/2010,34981.93,FALSE
25,2,26/02/2010,32839.05,FALSE
25,2,05/03/2010,34839.56,FALSE
25,2,12/03/2010,34950.45,FALSE
25,2,19/03/2010,34517.17,FALSE
25,2,26/03/2010,35898.87,FALSE
25,2,02/04/2010,37962.29,FALSE
25,2,09/04/2010,35361.63,FALSE
25,2,16/04/2010,36791.04,FALSE
25,2,23/04/2010,37238.01,FALSE
25,2,30/04/2010,36327.18,FALSE
25,2,07/05/2010,36649.94,FALSE
25,2,14/05/2010,37178.48,FALSE
25,2,21/05/2010,37434.51,FALSE
25,2,28/05/2010,38903.63,FALSE
25,2,04/06/2010,38446.12,FALSE
25,2,11/06/2010,40930.96,FALSE
25,2,18/06/2010,41945.77,FALSE
25,2,25/06/2010,37709.8,FALSE
25,2,02/07/2010,39942.29,FALSE
25,2,09/07/2010,38389.52,FALSE
25,2,16/07/2010,43356.88,FALSE
25,2,23/07/2010,39091.41,FALSE
25,2,30/07/2010,40554.01,FALSE
25,2,06/08/2010,41310.86,FALSE
25,2,13/08/2010,40727.21,FALSE
25,2,20/08/2010,42961.52,FALSE
25,2,27/08/2010,41362.22,FALSE
25,2,03/09/2010,37250.37,FALSE
25,2,10/09/2010,34844.22,TRUE
25,2,17/09/2010,35320.65,FALSE
25,2,24/09/2010,33856.01,FALSE
25,2,01/10/2010,34148.16,FALSE
25,2,08/10/2010,35327.95,FALSE
25,2,15/10/2010,32374.26,FALSE
25,2,22/10/2010,34329.86,FALSE
25,2,29/10/2010,34618.37,FALSE
25,2,05/11/2010,34861.25,FALSE
25,2,12/11/2010,33766.79,FALSE
25,2,19/11/2010,36065.73,FALSE
25,2,26/11/2010,33477.25,TRUE
25,2,03/12/2010,38400.04,FALSE
25,2,10/12/2010,40121.33,FALSE
25,2,17/12/2010,42823.68,FALSE
25,2,24/12/2010,56290.67,FALSE
25,2,31/12/2010,27702.97,TRUE
25,2,07/01/2011,31303.5,FALSE
25,2,14/01/2011,31968.1,FALSE
25,2,21/01/2011,30347.52,FALSE
25,2,28/01/2011,30959.09,FALSE
25,2,04/02/2011,35184.19,FALSE
25,2,11/02/2011,32409.79,TRUE
25,2,18/02/2011,32934.54,FALSE
25,2,25/02/2011,32623.39,FALSE
25,2,04/03/2011,37567.52,FALSE
25,2,11/03/2011,32519.08,FALSE
25,2,18/03/2011,33167.15,FALSE
25,2,25/03/2011,34235.77,FALSE
25,2,01/04/2011,34736.81,FALSE
25,2,08/04/2011,34815.48,FALSE
25,2,15/04/2011,35272.89,FALSE
25,2,22/04/2011,36900.77,FALSE
25,2,29/04/2011,32661.17,FALSE
25,2,06/05/2011,34531.39,FALSE
25,2,13/05/2011,34774.7,FALSE
25,2,20/05/2011,36615.53,FALSE
25,2,27/05/2011,35961.31,FALSE
25,2,03/06/2011,35791.89,FALSE
25,2,10/06/2011,37286.22,FALSE
25,2,17/06/2011,39932.39,FALSE
25,2,24/06/2011,37247.12,FALSE
25,2,01/07/2011,36874.98,FALSE
25,2,08/07/2011,38688.53,FALSE
25,2,15/07/2011,40178.5,FALSE
25,2,22/07/2011,38514.1,FALSE
25,2,29/07/2011,39193.41,FALSE
25,2,05/08/2011,40411.68,FALSE
25,2,12/08/2011,40057.23,FALSE
25,2,19/08/2011,40121.88,FALSE
25,2,26/08/2011,42665.28,FALSE
25,2,02/09/2011,38498.91,FALSE
25,2,09/09/2011,35784.2,TRUE
25,2,16/09/2011,33539.51,FALSE
25,2,23/09/2011,33261.29,FALSE
25,2,30/09/2011,33923.91,FALSE
25,2,07/10/2011,35201.01,FALSE
25,2,14/10/2011,33549.71,FALSE
25,2,21/10/2011,35129.04,FALSE
25,2,28/10/2011,32845.46,FALSE
25,2,04/11/2011,34503.41,FALSE
25,2,11/11/2011,34976.37,FALSE
25,2,18/11/2011,36802.3,FALSE
25,2,25/11/2011,37568.68,TRUE
25,2,02/12/2011,42367.73,FALSE
25,2,09/12/2011,43617.37,FALSE
25,2,16/12/2011,48880.26,FALSE
25,2,23/12/2011,62377.41,FALSE
25,2,30/12/2011,31363.02,TRUE
25,2,06/01/2012,35097.05,FALSE
25,2,13/01/2012,33825.42,FALSE
25,2,20/01/2012,34151.38,FALSE
25,2,27/01/2012,32771.13,FALSE
25,2,03/02/2012,34527.98,FALSE
25,2,10/02/2012,33978.02,TRUE
25,2,17/02/2012,33709.23,FALSE
25,2,24/02/2012,36145.3,FALSE
25,2,02/03/2012,35058.66,FALSE
25,2,09/03/2012,36061.22,FALSE
25,2,16/03/2012,33277.24,FALSE
25,2,23/03/2012,34600.53,FALSE
25,2,30/03/2012,35579.12,FALSE
25,2,06/04/2012,37355.05,FALSE
25,2,13/04/2012,31839.54,FALSE
25,2,20/04/2012,34587.41,FALSE
25,2,27/04/2012,35446.91,FALSE
25,2,04/05/2012,38809.35,FALSE
25,2,11/05/2012,35806.29,FALSE
25,2,18/05/2012,37038.69,FALSE
25,2,25/05/2012,39449.87,FALSE
25,2,01/06/2012,34868.17,FALSE
25,2,08/06/2012,39906.19,FALSE
25,2,15/06/2012,40547.97,FALSE
25,2,22/06/2012,39056.61,FALSE
25,2,29/06/2012,38554.46,FALSE
25,2,06/07/2012,39411.34,FALSE
25,2,13/07/2012,40549.29,FALSE
25,2,20/07/2012,40317.95,FALSE
25,2,27/07/2012,37587.13,FALSE
25,2,03/08/2012,41434,FALSE
25,2,10/08/2012,42855.08,FALSE
25,2,17/08/2012,43481.64,FALSE
25,2,24/08/2012,44799.28,FALSE
25,2,31/08/2012,39299.81,FALSE
25,2,07/09/2012,37037.51,TRUE
25,2,14/09/2012,34597.43,FALSE
25,2,21/09/2012,34687.68,FALSE
25,2,28/09/2012,34488.66,FALSE
25,2,05/10/2012,37419.63,FALSE
25,2,12/10/2012,34069.45,FALSE
25,2,19/10/2012,37016.24,FALSE
25,2,26/10/2012,34201.23,FALSE
25,3,05/02/2010,11095.59,FALSE
25,3,12/02/2010,7494.67,TRUE
25,3,19/02/2010,8203.42,FALSE
25,3,26/02/2010,9780.91,FALSE
25,3,05/03/2010,9539.44,FALSE
25,3,12/03/2010,9003.35,FALSE
25,3,19/03/2010,9510.9,FALSE
25,3,26/03/2010,8620.97,FALSE
25,3,02/04/2010,9589.65,FALSE
25,3,09/04/2010,9172.87,FALSE
25,3,16/04/2010,8694.38,FALSE
25,3,23/04/2010,9400.62,FALSE
25,3,30/04/2010,8490.64,FALSE
25,3,07/05/2010,8582.08,FALSE
25,3,14/05/2010,8874.71,FALSE
25,3,21/05/2010,8825.11,FALSE
25,3,28/05/2010,9150.97,FALSE
25,3,04/06/2010,9601.26,FALSE
25,3,11/06/2010,8725.53,FALSE
25,3,18/06/2010,7738.08,FALSE
25,3,25/06/2010,7610.62,FALSE
25,3,02/07/2010,7354.8,FALSE
25,3,09/07/2010,6988.2,FALSE
25,3,16/07/2010,9650.23,FALSE
25,3,23/07/2010,10923.29,FALSE
25,3,30/07/2010,14637.39,FALSE
25,3,06/08/2010,19038.13,FALSE
25,3,13/08/2010,21102.69,FALSE
25,3,20/08/2010,33714.67,FALSE
25,3,27/08/2010,46516.48,FALSE
25,3,03/09/2010,29403.4,FALSE
25,3,10/09/2010,17064.65,TRUE
25,3,17/09/2010,10304.19,FALSE
25,3,24/09/2010,9660.1,FALSE
25,3,01/10/2010,10055.13,FALSE
25,3,08/10/2010,9557.53,FALSE
25,3,15/10/2010,8496.2,FALSE
25,3,22/10/2010,9338.61,FALSE
25,3,29/10/2010,9109.96,FALSE
25,3,05/11/2010,8715.81,FALSE
25,3,12/11/2010,9219.49,FALSE
25,3,19/11/2010,10682.29,FALSE
25,3,26/11/2010,12436.88,TRUE
25,3,03/12/2010,11387.01,FALSE
25,3,10/12/2010,13483.85,FALSE
25,3,17/12/2010,14145.72,FALSE
25,3,24/12/2010,17453.8,FALSE
25,3,31/12/2010,8020.87,TRUE
25,3,07/01/2011,13079.44,FALSE
25,3,14/01/2011,11816.46,FALSE
25,3,21/01/2011,10733.44,FALSE
25,3,28/01/2011,10681.66,FALSE
25,3,04/02/2011,11081.53,FALSE
25,3,11/02/2011,10079.39,TRUE
25,3,18/02/2011,9894.68,FALSE
25,3,25/02/2011,9457.61,FALSE
25,3,04/03/2011,10062.18,FALSE
25,3,11/03/2011,8767.48,FALSE
25,3,18/03/2011,9013.03,FALSE
25,3,25/03/2011,7812.47,FALSE
25,3,01/04/2011,8176.27,FALSE
25,3,08/04/2011,9183.19,FALSE
25,3,15/04/2011,8231.5,FALSE
25,3,22/04/2011,9561.9,FALSE
25,3,29/04/2011,7646.15,FALSE
25,3,06/05/2011,8407.55,FALSE
25,3,13/05/2011,7708.08,FALSE
25,3,20/05/2011,8852.12,FALSE
25,3,27/05/2011,8248.28,FALSE
25,3,03/06/2011,7203.45,FALSE
25,3,10/06/2011,6505.89,FALSE
25,3,17/06/2011,7275.41,FALSE
25,3,24/06/2011,7359.59,FALSE
25,3,01/07/2011,7909.27,FALSE
25,3,08/07/2011,8746.68,FALSE
25,3,15/07/2011,11713.47,FALSE
25,3,22/07/2011,11068.73,FALSE
25,3,29/07/2011,14994.64,FALSE
25,3,05/08/2011,17285.25,FALSE
25,3,12/08/2011,20627.59,FALSE
25,3,19/08/2011,28255.98,FALSE
25,3,26/08/2011,44445.02,FALSE
25,3,02/09/2011,37768.01,FALSE
25,3,09/09/2011,26023.19,TRUE
25,3,16/09/2011,11099.91,FALSE
25,3,23/09/2011,7849.69,FALSE
25,3,30/09/2011,8646.32,FALSE
25,3,07/10/2011,7955.11,FALSE
25,3,14/10/2011,8046.37,FALSE
25,3,21/10/2011,8700.02,FALSE
25,3,28/10/2011,9452.48,FALSE
25,3,04/11/2011,8430.43,FALSE
25,3,11/11/2011,9391.93,FALSE
25,3,18/11/2011,9393.65,FALSE
25,3,25/11/2011,10374.98,TRUE
25,3,02/12/2011,10624.5,FALSE
25,3,09/12/2011,12204.31,FALSE
25,3,16/12/2011,16320.29,FALSE
25,3,23/12/2011,20849.07,FALSE
25,3,30/12/2011,10157.48,TRUE
25,3,06/01/2012,13750.58,FALSE
25,3,13/01/2012,12991.41,FALSE
25,3,20/01/2012,10371.55,FALSE
25,3,27/01/2012,10134.79,FALSE
25,3,03/02/2012,9915.17,FALSE
25,3,10/02/2012,8971.48,TRUE
25,3,17/02/2012,8942.08,FALSE
25,3,24/02/2012,8165.08,FALSE
25,3,02/03/2012,7498.21,FALSE
25,3,09/03/2012,7442.02,FALSE
25,3,16/03/2012,7571.72,FALSE
25,3,23/03/2012,6855.35,FALSE
25,3,30/03/2012,6522.35,FALSE
25,3,06/04/2012,6959.19,FALSE
25,3,13/04/2012,6527.87,FALSE
25,3,20/04/2012,6846.85,FALSE
25,3,27/04/2012,6425.73,FALSE
25,3,04/05/2012,7035.24,FALSE
25,3,11/05/2012,6458.84,FALSE
25,3,18/05/2012,7668.18,FALSE
25,3,25/05/2012,8175.62,FALSE
25,3,01/06/2012,6751.82,FALSE
25,3,08/06/2012,6740.74,FALSE
25,3,15/06/2012,6422.42,FALSE
25,3,22/06/2012,6421.16,FALSE
25,3,29/06/2012,6508.57,FALSE
25,3,06/07/2012,6886.2,FALSE
25,3,13/07/2012,10324.5,FALSE
25,3,20/07/2012,13524.32,FALSE
25,3,27/07/2012,14263.74,FALSE
25,3,03/08/2012,17641.63,FALSE
25,3,10/08/2012,23074.94,FALSE
25,3,17/08/2012,30353.58,FALSE
25,3,24/08/2012,44612.42,FALSE
25,3,31/08/2012,41809.8,FALSE
25,3,07/09/2012,14919.34,TRUE
25,3,14/09/2012,10900.81,FALSE
25,3,21/09/2012,8700.16,FALSE
25,3,28/09/2012,7760.9,FALSE
25,3,05/10/2012,8782.44,FALSE
25,3,12/10/2012,7888.7,FALSE
25,3,19/10/2012,7117.4,FALSE
25,3,26/10/2012,7727.57,FALSE
25,4,05/02/2010,19697.53,FALSE
25,4,12/02/2010,15435.62,TRUE
25,4,19/02/2010,20282.36,FALSE
25,4,26/02/2010,18390.23,FALSE
25,4,05/03/2010,19225.48,FALSE
25,4,12/03/2010,19402.7,FALSE
25,4,19/03/2010,19848,FALSE
25,4,26/03/2010,19720.08,FALSE
25,4,02/04/2010,20075.34,FALSE
25,4,09/04/2010,17473.21,FALSE
25,4,16/04/2010,20472.36,FALSE
25,4,23/04/2010,19756.3,FALSE
25,4,30/04/2010,21231.37,FALSE
25,4,07/05/2010,20668.63,FALSE
25,4,14/05/2010,19609.75,FALSE
25,4,21/05/2010,20407.61,FALSE
25,4,28/05/2010,21909.83,FALSE
25,4,04/06/2010,21857.49,FALSE
25,4,11/06/2010,20017.26,FALSE
25,4,18/06/2010,21613.38,FALSE
25,4,25/06/2010,21649.17,FALSE
25,4,02/07/2010,23437.2,FALSE
25,4,09/07/2010,21732.95,FALSE
25,4,16/07/2010,22794.72,FALSE
25,4,23/07/2010,20083.79,FALSE
25,4,30/07/2010,19757.18,FALSE
25,4,06/08/2010,20508.1,FALSE
25,4,13/08/2010,19676.95,FALSE
25,4,20/08/2010,20319.36,FALSE
25,4,27/08/2010,20996.3,FALSE
25,4,03/09/2010,23215.73,FALSE
25,4,10/09/2010,20942.52,TRUE
25,4,17/09/2010,20349.2,FALSE
25,4,24/09/2010,20555.76,FALSE
25,4,01/10/2010,20222.14,FALSE
25,4,08/10/2010,21008.85,FALSE
25,4,15/10/2010,19429.86,FALSE
25,4,22/10/2010,20419.7,FALSE
25,4,29/10/2010,19445.49,FALSE
25,4,05/11/2010,20731.1,FALSE
25,4,12/11/2010,19647.05,FALSE
25,4,19/11/2010,22473.53,FALSE
25,4,26/11/2010,19955.52,TRUE
25,4,03/12/2010,21749.38,FALSE
25,4,10/12/2010,22740.33,FALSE
25,4,17/12/2010,23166.85,FALSE
25,4,24/12/2010,24785.97,FALSE
25,4,31/12/2010,19637.2,TRUE
25,4,07/01/2011,20995.12,FALSE
25,4,14/01/2011,19492.61,FALSE
25,4,21/01/2011,17756.22,FALSE
25,4,28/01/2011,16691.11,FALSE
25,4,04/02/2011,18101.92,FALSE
25,4,11/02/2011,16290.79,TRUE
25,4,18/02/2011,16960.86,FALSE
25,4,25/02/2011,16505.8,FALSE
25,4,04/03/2011,19769.74,FALSE
25,4,11/03/2011,16332.31,FALSE
25,4,18/03/2011,16922.38,FALSE
25,4,25/03/2011,16404.39,FALSE
25,4,01/04/2011,17282.09,FALSE
25,4,08/04/2011,17856.26,FALSE
25,4,15/04/2011,17244.08,FALSE
25,4,22/04/2011,17855.27,FALSE
25,4,29/04/2011,16707.27,FALSE
25,4,06/05/2011,19021.72,FALSE
25,4,13/05/2011,18389.67,FALSE
25,4,20/05/2011,20221.61,FALSE
25,4,27/05/2011,21730.81,FALSE
25,4,03/06/2011,21267.86,FALSE
25,4,10/06/2011,20628.43,FALSE
25,4,17/06/2011,20736.78,FALSE
25,4,24/06/2011,19999.73,FALSE
25,4,01/07/2011,22509.52,FALSE
25,4,08/07/2011,21492.03,FALSE
25,4,15/07/2011,20560.49,FALSE
25,4,22/07/2011,20317.5,FALSE
25,4,29/07/2011,20252.99,FALSE
25,4,05/08/2011,23226.89,FALSE
25,4,12/08/2011,20729.06,FALSE
25,4,19/08/2011,21238.17,FALSE
25,4,26/08/2011,22041.41,FALSE
25,4,02/09/2011,21738.63,FALSE
25,4,09/09/2011,19480.14,TRUE
25,4,16/09/2011,19593.27,FALSE
25,4,23/09/2011,19757.3,FALSE
25,4,30/09/2011,20140.45,FALSE
25,4,07/10/2011,20526.86,FALSE
25,4,14/10/2011,19750.81,FALSE
25,4,21/10/2011,20400.04,FALSE
25,4,28/10/2011,21337.11,FALSE
25,4,04/11/2011,21230.66,FALSE
25,4,11/11/2011,21866.25,FALSE
25,4,18/11/2011,23403.93,FALSE
25,4,25/11/2011,22353.23,TRUE
25,4,02/12/2011,23224.7,FALSE
25,4,09/12/2011,21747.65,FALSE
25,4,16/12/2011,23111.43,FALSE
25,4,23/12/2011,26065.41,FALSE
25,4,30/12/2011,17823.59,TRUE
25,4,06/01/2012,22476.25,FALSE
25,4,13/01/2012,20829.18,FALSE
25,4,20/01/2012,19392.53,FALSE
25,4,27/01/2012,17114.11,FALSE
25,4,03/02/2012,18948.92,FALSE
25,4,10/02/2012,19130.48,TRUE
25,4,17/02/2012,18074.02,FALSE
25,4,24/02/2012,19837.38,FALSE
25,4,02/03/2012,19883.74,FALSE
25,4,09/03/2012,19449.49,FALSE
25,4,16/03/2012,19008.57,FALSE
25,4,23/03/2012,18329.61,FALSE
25,4,30/03/2012,18955.42,FALSE
25,4,06/04/2012,21317.71,FALSE
25,4,13/04/2012,19564.19,FALSE
25,4,20/04/2012,20280.05,FALSE
25,4,27/04/2012,20242.6,FALSE
25,4,04/05/2012,20382.77,FALSE
25,4,11/05/2012,19657.2,FALSE
25,4,18/05/2012,20246.86,FALSE
25,4,25/05/2012,23450.73,FALSE
25,4,01/06/2012,20883.65,FALSE
25,4,08/06/2012,23290.46,FALSE
25,4,15/06/2012,22168.63,FALSE
25,4,22/06/2012,20657.16,FALSE
25,4,29/06/2012,20887.48,FALSE
25,4,06/07/2012,23350.03,FALSE
25,4,13/07/2012,21598.43,FALSE
25,4,20/07/2012,21431.97,FALSE
25,4,27/07/2012,19728.03,FALSE
25,4,03/08/2012,21925.35,FALSE
25,4,10/08/2012,21541.97,FALSE
25,4,17/08/2012,22365.91,FALSE
25,4,24/08/2012,23075.59,FALSE
25,4,31/08/2012,21396.44,FALSE
25,4,07/09/2012,20714.22,TRUE
25,4,14/09/2012,20174.22,FALSE
25,4,21/09/2012,20251.38,FALSE
25,4,28/09/2012,21180.78,FALSE
25,4,05/10/2012,21346,FALSE
25,4,12/10/2012,20293.61,FALSE
25,4,19/10/2012,19782.28,FALSE
25,4,26/10/2012,20031.95,FALSE
25,5,05/02/2010,15513.71,FALSE
25,5,12/02/2010,16329,TRUE
25,5,19/02/2010,14502.61,FALSE
25,5,26/02/2010,11904.35,FALSE
25,5,05/03/2010,9656.2,FALSE
25,5,12/03/2010,13914.34,FALSE
25,5,19/03/2010,10730.03,FALSE
25,5,26/03/2010,22631.7,FALSE
25,5,02/04/2010,26157.51,FALSE
25,5,09/04/2010,13478.29,FALSE
25,5,16/04/2010,6610.19,FALSE
25,5,23/04/2010,11125.84,FALSE
25,5,30/04/2010,11564.27,FALSE
25,5,07/05/2010,8019.87,FALSE
25,5,14/05/2010,9955.61,FALSE
25,5,21/05/2010,7821.49,FALSE
25,5,28/05/2010,7054.87,FALSE
25,5,04/06/2010,9762.11,FALSE
25,5,11/06/2010,10452.77,FALSE
25,5,18/06/2010,10833.64,FALSE
25,5,25/06/2010,9635.19,FALSE
25,5,02/07/2010,9821.51,FALSE
25,5,09/07/2010,9477.3,FALSE
25,5,16/07/2010,9497.83,FALSE
25,5,23/07/2010,6815.85,FALSE
25,5,30/07/2010,7911.36,FALSE
25,5,06/08/2010,9353.43,FALSE
25,5,13/08/2010,6487.17,FALSE
25,5,20/08/2010,7579.3,FALSE
25,5,27/08/2010,7864.82,FALSE
25,5,03/09/2010,6864.45,FALSE
25,5,10/09/2010,8124.37,TRUE
25,5,17/09/2010,6217.7,FALSE
25,5,24/09/2010,8087.61,FALSE
25,5,01/10/2010,10318.69,FALSE
25,5,08/10/2010,10124.4,FALSE
25,5,15/10/2010,9594.36,FALSE
25,5,22/10/2010,8882.48,FALSE
25,5,29/10/2010,8763.43,FALSE
25,5,05/11/2010,13335.46,FALSE
25,5,12/11/2010,17604.13,FALSE
25,5,19/11/2010,13755.25,FALSE
25,5,26/11/2010,65017.29,TRUE
25,5,03/12/2010,23195,FALSE
25,5,10/12/2010,32943.01,FALSE
25,5,17/12/2010,42327.08,FALSE
25,5,24/12/2010,61221.47,FALSE
25,5,31/12/2010,18215.41,TRUE
25,5,07/01/2011,8822.74,FALSE
25,5,14/01/2011,8256.98,FALSE
25,5,21/01/2011,7570.43,FALSE
25,5,28/01/2011,7672.97,FALSE
25,5,04/02/2011,12527.11,FALSE
25,5,11/02/2011,9588.87,TRUE
25,5,18/02/2011,10266.25,FALSE
25,5,25/02/2011,9220.86,FALSE
25,5,04/03/2011,10156.7,FALSE
25,5,11/03/2011,9456.12,FALSE
25,5,18/03/2011,9234.58,FALSE
25,5,25/03/2011,9357.92,FALSE
25,5,01/04/2011,9917.08,FALSE
25,5,08/04/2011,11296.6,FALSE
25,5,15/04/2011,13247.29,FALSE
25,5,22/04/2011,18884.2,FALSE
25,5,29/04/2011,11009.11,FALSE
25,5,06/05/2011,7066.52,FALSE
25,5,13/05/2011,7286.1,FALSE
25,5,20/05/2011,7897.87,FALSE
25,5,27/05/2011,8120.06,FALSE
25,5,03/06/2011,7287.79,FALSE
25,5,10/06/2011,9124.24,FALSE
25,5,17/06/2011,9435.92,FALSE
25,5,24/06/2011,9642.62,FALSE
25,5,01/07/2011,7980.77,FALSE
25,5,08/07/2011,8888.38,FALSE
25,5,15/07/2011,7864.72,FALSE
25,5,22/07/2011,8229.12,FALSE
25,5,29/07/2011,8037.09,FALSE
25,5,05/08/2011,9263.32,FALSE
25,5,12/08/2011,9144.81,FALSE
25,5,19/08/2011,7200.76,FALSE
25,5,26/08/2011,8455.62,FALSE
25,5,02/09/2011,7118.19,FALSE
25,5,09/09/2011,7338.56,TRUE
25,5,16/09/2011,9090.99,FALSE
25,5,23/09/2011,10538.8,FALSE
25,5,30/09/2011,9599.6,FALSE
25,5,07/10/2011,11654.21,FALSE
25,5,14/10/2011,10383.4,FALSE
25,5,21/10/2011,13267.14,FALSE
25,5,28/10/2011,13793.68,FALSE
25,5,04/11/2011,15612.36,FALSE
